,geometry,site_id,name,id,code,type
1608,POINT Z (31.43880484599099 40.93699921236669 822.0692198527977),20804,Yigilca,20804M001,7587,SLR
1609,POINT Z (32.75857192733345 39.887508093527885 974.3400103338063),20805,Ankara,20805M001,7589,SLR
1610,POINT Z (115.89206024027818 39.60693268645963 81.78638282977045),21601,BEIJING,21601S004,7249,SLR
1611,POINT Z (115.89269464757206 39.6077299207295 71.9183714138344),21601,BEIJING,21601S005,7357,SLR
1612,POINT Z (114.34625773124732 30.541795490548672 38.90472921729088),21602,WUHAN-JIUFENG,21602S003,7236,SLR
1613,POINT Z (114.48967441655138 30.515655835661217 86.53677675873041),21602,WUHAN-JIUFENG,21602S004,7231,SLR
1614,POINT Z (114.49019353052556 30.51568555759172 76.67381781898439),21602,WUHAN-JIUFENG,21602S008,7396,SLR
1615,POINT Z (121.19174604555175 31.097538028489442 27.825481648556888),21605,SHANGHAI,21605S001,7837,SLR
1616,POINT Z (121.18661611349974 31.09609350230272 99.95119419321418),21605,SHANGHAI,21605S010,7821,SLR
1617,POINT Z (102.79743548369441 25.02996484659478 1993.0546711189672),21609,KUNMING,21609S002,7820,SLR
1618,POINT Z (102.79768424718138 25.029789471340347 1987.02945713792),21609,KUNMING,21609S004,7819,SLR
1619,POINT Z (125.44346317615246 43.79051094977379 274.22492219507694),21611,Changchun,21611S001,7237,SLR
1620,POINT Z (87.70539220999841 43.81361098387227 845.5919383931905),21612,Urumqi,21612M002,7355,SLR
1621,POINT Z (91.03767423457236 29.634869525435423 3599.809928772971),21613,Lhasa,21613M003,7356,SLR
1622,POINT Z (140.6575921061977 35.956190580771114 65.70811329130083),21701,KASHIMA,21701M002,7335,SLR
1623,POINT Z (139.4879527598968 35.71018794628525 114.38858937006444),21704,KOGANEI,21704M001,7328,SLR
1624,POINT Z (139.48912360727925 35.71008434240013 122.44357318710536),21704,KOGANEI,21704S002,7308,SLR
1625,POINT Z (135.93703739460392 33.57769315418324 101.63234336860478),21726,Simosato,21726S001,7838,SLR
1626,POINT Z (124.21430715805315 24.369203064440722 100.17169670853764),21736,ISHIGAKI SHIMA,21736S005,7307,SLR
1627,POINT Z (139.65041488689954 35.20673129220311 98.40215466357768),21739,MIURA,21739M001,7337,SLR
1628,POINT Z (139.84814662916648 34.936926216301586 119.53344230633229),21740,TATEYAMA,21740M001,7339,SLR
1629,POINT Z (131.01541817365722 30.556509027534972 141.37832127138972),21749,Tanegashima Isl,21749S001,7358,SLR
1630,POINT Z (127.37470994024342 36.39903420087511 115.08367673493922),23902,Daejeon,23902S002,7359,SLR
1631,POINT Z (127.30291263932669 36.52099126735888 176.48448493890464),23907,Sejong Observat,23907S002,7394,SLR
1632,POINT Z (63.34241682566955 45.70496969203605 98.02798431366682),25603,Baikonur Cosmod,25603S001,1887,SLR
1633,POINT Z (31.34270810873613 29.85901275210212 131.89713762607425),30101,HELWAN,30101S001,7831,SLR
1634,POINT Z (27.686141811445754 -25.889208401841728 1412.2834261041135),30301,,30301S010,7503,SLR
1635,POINT Z (27.686177287174072 -25.88970622595183 1406.8057700488716),30302,Hartebeesthoek,30302M003,7501,SLR
1636,POINT Z (20.802492163187328 -32.3791801786785 1726.1294435858727),30314,Sutherland,30314M001,7502,SLR
1637,POINT Z (-78.07031120195472 45.95559015505274 194.99315127544105),40104,Algonquin,40104M003,7410,SLR
1638,POINT Z (-78.57127020338513 53.69822745512093 20.445045319385827),40132,LA GRANDE,40132M001,7411,SLR
1639,POINT Z (-116.89129112067334 35.33121699767954 896.1330331070349),40405,GOLDSTONE,40405M006,7265,SLR
1640,POINT Z (-116.89152424274525 35.33123640948067 896.2707400107756),40405,GOLDSTONE,40405M013,7288,SLR
1641,POINT Z (-106.46391701330444 34.964248280309405 1875.5301355170086),40429,Albuquerque,40429S001,7884,SLR
1642,POINT Z (-120.94470378524568 39.975000538808445 1106.3235761718825),40433,QUINCY,40433M002,7109,SLR
1643,POINT Z (-120.9448119570919 39.97500854518407 1106.2574752764776),40433,QUINCY,40433M005,7886,SLR
1644,POINT Z (-116.84090283464349 32.60074202873534 973.7016748283058),40436,SAN DIEGO - OTA,40436M002,7062,SLR
1645,POINT Z (-116.84088608529233 32.60068144802993 976.2463475121185),40436,SAN DIEGO - OTA,40436M003,7035,SLR
1646,POINT Z (-111.42065043330881 41.93358015984692 1962.4397246427834),40438,Bear lake,40438M001,7082,SLR
1647,POINT Z (-111.42071058143856 41.93353714289768 1962.734862105921),40438,Bear lake,40438M002,7046,SLR
1648,POINT Z (-118.29379761888339 37.23260005950347 1176.8636043304577),40439,OWENS VALLEY,40439M004,7853,SLR
1649,POINT Z (-71.48764662250547 42.622696995842055 92.09679340943694),40440,WESTFORD,40440M001,7091,SLR
1650,POINT Z (-104.01594046177854 30.67702963933668 1961.4990560067818),40442,FORT DAVIS,40442M001,7086,SLR
1651,POINT Z (-104.01519959418388 30.680266355138084 2004.276895022951),40442,FORT DAVIS,40442M006,7080,SLR
1652,POINT Z (-104.01509525060266 30.680496609507912 2004.22522150632),40442,FORT DAVIS,40442M008,7850,SLR
1653,POINT Z (-156.25592218627156 20.707223762507486 3067.537528927438),40445,MAUI,40445M001,7210,SLR
1654,POINT Z (-156.25692679418262 20.706492123117357 3056.2637471612543),40445,MAUI,40445M004,7119,SLR
1655,POINT Z (-76.82807573838893 39.02066549312316 17.930354558862746),40451,Washington,40451M102,7102,SLR
1656,POINT Z (-76.8276968652703 39.02060552146111 19.1739900149405),40451,Washington,40451M105,7105,SLR
1657,POINT Z (-76.82745001500602 39.02026977353845 18.476637641899288),40451,Washington,40451M114,7125,SLR
1658,POINT Z (-76.82745340328408 39.02090950507409 18.587059567682445),40451,Washington,40451M116,7130,SLR
1659,POINT Z (-76.8274981316114 39.02025794643103 18.497922215610743),40451,Washington,40451M117,7920,SLR
1660,POINT Z (-76.82784546763781 39.0207186601352 18.69578520487994),40451,Washington,40451M120,7918,SLR
1661,POINT Z (-114.20313925281503 32.939133456711005 238.40108373388648),40493,YUMA,40493M001,7894,SLR
1662,POINT Z (-104.72598165313771 40.18277731382648 1501.1100538605824),40496,PLATTEVILLE,40496M001,7112,SLR
1663,POINT Z (-116.4226783576986 32.89174151601146 1839.005484172143),40497,Monument Peak,40497M001,7110,SLR
1664,POINT Z (-116.42284802400313 32.89173618332625 1838.8236386636272),40497,Monument Peak,40497M002,7220,SLR
1665,POINT Z (-80.38411614071951 25.61335436922475 -22.60921625420451),40499,RICHMOND,40499M002,7295,SLR
1666,POINT Z (-106.45908433793858 23.34284716345883 30.74021334759891),40504,Mazatlan,40504M001,7122,SLR
1667,POINT Z (-109.86443700705145 22.917555244689183 111.65191017836332),40505,Cabo san Lucas,40505M001,7882,SLR
1668,POINT Z (-116.16073592750904 31.25664994194649 165.0894302362576),40506,Ensenada,40506M001,7883,SLR
1669,POINT Z (-75.76222682252845 20.01194661800105 17.758640810847282),40701,SANTIAGO DE CUB,40701S001,1953,SLR
1670,POINT Z (-68.62315694658037 -31.50862445471014 727.2799031985924),41508,San Juan,41508S003,7406,SLR
1671,POINT Z (-109.38354570183323 -27.14782025720924 117.5945417014882),41703,Easter Island,41703M002,7097,SLR
1672,POINT Z (-70.66861762513604 -33.14962746127714 723.1007735393941),41705,Santiago,41705M001,7400,SLR
1673,POINT Z (-70.6684609901509 -33.14962760795556 724.3607295369729),41705,Santiago,41705M004,7404,SLR
1674,POINT Z (-70.80002787730163 -30.172457410841396 2155.0449279621243),41706,Cerro Tololo,41706M001,7401,SLR
1675,POINT Z (-73.02532063214736 -36.84300261879235 169.310358222574),41719,Concepcion,41719M001,7405,SLR
1676,POINT Z (-71.49311916953366 -16.465739804783407 2492.136777566746),42202,Arequipa,42202S001,7907,SLR
1677,POINT Z (-71.49295347221421 -16.465714447042217 2488.7831839406863),42202,Arequipa,42202M003,7403,SLR
1678,POINT Z (-47.8652933806317 -15.773067814135581 1028.929139757529),48081,Campus Universi,48081S001,7407,SLR
1679,POINT Z (148.9393169461126 -35.63624262532315 1350.066237859428),50103,Tidbinbilla,50103S007,7843,SLR
1680,POINT Z (115.346753302934 -29.046488937504147 241.33106083795428),50107,Yarragadee,50107M001,7090,SLR
1681,POINT Z (115.34682236032712 -29.046289481931233 242.37476820591837),50107,Yarragadee,50107S009,7847,SLR
1682,POINT Z (149.00988234659695 -35.31613793615863 804.0280052917078),50119,Mount Stromlo,50119S001,7849,SLR
1683,POINT Z (149.0098822886652 -35.31613796378711 804.9795887749642),50119,Mount Stromlo,50119S003,7825,SLR
1684,POINT Z (-149.60621520924644 -17.576801189652734 94.36853097379208),92201,Papeete (Tahiti,92201M007,7124,SLR
1685,POINT Z (-149.60633296143024 -17.576742490695434 94.54381259996444),92201,Papeete (Tahiti,92201M017,7822,SLR
1686,POINT Z (-151.04114797263452 -16.733511154136725 43.64657986070961),92202,Huahine (Motu H,92202M002,7121,SLR
1687,POINT Z (-151.04114800302136 -16.733511118466403 45.39560451731086),92202,Huahine (Motu H,92202M004,7123,SLR
1688,POINT Z (6.920702396753563 43.75462989429642 1318.646654049866),10002,Grasse (OCA),10002M003,7605,VLBI
1689,POINT Z (-4.503830973780643 48.40786665738257 104.4208187321201),10004,Brest,10004M002,7604,VLBI
1690,POINT Z (18.939452087898466 69.66297657947618 132.95418168511242),10302,Tromso,10302M002,7602,VLBI
1691,POINT Z (11.86970052705624 78.92911256111584 87.41602307930589),10317,Ny-Alesund,10317S003,7331,VLBI
1692,POINT Z (12.381644078181706 61.422836716418686 724.2708093114197),10329,TRYSIL,10329M001,7607,VLBI
1693,POINT Z (11.855414705335114 78.94261914436355 53.64368779025972),10338,Ny-Alesund Bran,10338S001,7392,VLBI
1694,POINT Z (11.926359566069742 57.395838704904655 59.31581461708993),10402,Onsala,10402S002,7213,VLBI
1695,POINT Z (11.919747594662486 57.39361064124471 53.24605803564191),10402,Onsala,10402S014,7636,VLBI
1696,POINT Z (11.918953107712829 57.393091959733304 53.24811931792647),10402,Onsala,10402S015,7637,VLBI
1697,POINT Z (24.384175773472673 60.2419670668211 59.67920070420951),10503,Metsahovi,10503M002,7601,VLBI
1698,POINT Z (24.393115856214553 60.21781081078932 79.98849252890795),10503,Metsahovi,10503S002,7385,VLBI
1699,POINT Z (33.979576837632294 44.39755323657118 50.20091036334634),12337,Simeiz,12337S008,7332,VLBI
1700,POINT Z (102.2339224993692 51.770260760243914 821.6125880042091),12338,Badary,12338S003,7382,VLBI
1701,POINT Z (29.781944110628256 60.53234626901105 86.04700335208327),12350,Svetloe,12350S001,7380,VLBI
1702,POINT Z (29.77948547000055 60.53429638418243 82.27478360943496),12350,Svetloe,12350S003,7397,VLBI
1703,POINT Z (41.565167900852224 43.78781119700501 1175.063189310953),12351,ZELENCHUKSKAYA,12351S001,7381,VLBI
1704,POINT Z (11.646937920263944 44.52049538092493 67.15549713093787),12711,Medicina,12711S001,7230,VLBI
1705,POINT Z (14.98905192656665 36.87605301952609 143.21555331349373),12717,Noto,12717S001,7547,VLBI
1706,POINT Z (16.704020888289797 40.64952699457981 543.3723827842623),12734,Matera,12734S005,7243,VLBI
1707,POINT Z (-1.4384283574267172 51.14499826207628 146.81569182872772),13201,BARTON STACEY/C,13201S002,7215,VLBI
1708,POINT Z (-2.7829916464175986 56.478496592745806 57.853200188837945),13296,BUDDON - CARNUS,13296M002,7603,VLBI
1709,POINT Z (-4.25141577042505 40.427186734781955 833.8478060169145),13407,Madrid-Robledo,13407S010,1565,VLBI
1710,POINT Z (-4.250696552428406 40.42720792657883 833.8535722326487),13407,Madrid-Robledo,13407S014,1567,VLBI
1711,POINT Z (-3.0894100376320366 40.52415669190614 979.8548138784245),13420,Yebes,13420S001,7333,VLBI
1712,POINT Z (-3.086858103163787 40.52466831517938 988.9202226316556),13420,Yebes,13420S002,7386,VLBI
1713,POINT Z (-3.088526540984559 40.52347473761877 976.9429661436006),13420,Yebes,13420S003,7389,VLBI
1714,POINT Z (12.877455358052824 49.14501034135027 669.1217284286395),14201,Wettzell,14201S004,7224,VLBI
1715,POINT Z (12.877703922576371 49.14391419489279 672.546408187598),14201,Wettzell,14201S043,7387,VLBI
1716,POINT Z (12.878283052152932 49.143417598619365 672.5463201971725),14201,Wettzell,14201S044,7388,VLBI
1717,POINT Z (12.877620494259936 49.14449812553163 658.8886142894626),14201,Wettzell,14201S100,7593,VLBI
1718,POINT Z (6.883615181558769 50.524835069326066 416.8122771224007),14209,EFFELSBERG,14209S001,7203,VLBI
1719,POINT Z (14.286226476179515 51.2142453900385 261.20992598310113),14261,KIRSCHBERG,14261M001,7631,VLBI
1720,POINT Z (121.19966490242986 31.099160710721023 29.398871443234384),21605,SHANGHAI,21605S009,7227,VLBI
1721,POINT Z (102.79594292905126 25.02733275056665 1974.29958099965),21609,KUNMING,21609S003,7367,VLBI
1722,POINT Z (87.17814175072013 43.471510454225026 2033.2156902179122),21612,Urumqi,21612S001,7330,VLBI
1723,POINT Z (121.13600867637909 31.092101968181613 49.16325940657407),21618,Tianma Radio Te,21618S001,7379,VLBI
1724,POINT Z (140.66273510866898 35.95411026147054 80.08515484072268),21701,KASHIMA,21701S001,1856,VLBI
1725,POINT Z (140.66008883783007 35.95590928988941 78.42244862951338),21701,KASHIMA,21701S004,1857,VLBI
1726,POINT Z (140.6574714352812 35.95558928658559 62.42712606675923),21701,KASHIMA,21701S006,7334,VLBI
1727,POINT Z (141.20399852211173 39.110413271076865 173.08927492331713),21702,MIZUSAWA,21702S009,7314,VLBI
1728,POINT Z (141.13234737798953 39.133372134391806 110.8621967881918),21702,MIZUSAWA,21702S010,7324,VLBI
1729,POINT Z (141.13255459367537 39.1335347568248 116.46634812187403),21702,MIZUSAWA,21702S012,7362,VLBI
1730,POINT Z (139.48808273049386 35.71055692021496 125.48048711940646),21704,KOGANEI,21704S004,7327,VLBI
1731,POINT Z (131.07838836338283 31.25431002579205 375.6611541863531),21710,Uchinoura,21710S001,7349,VLBI
1732,POINT Z (138.3627668621099 36.13240320178306 1532.723563849926),21729,USUDA,21729S001,7246,VLBI
1733,POINT Z (140.08873604545894 36.10314509321574 84.72993964049965),21730,Tsukuba,21730S007,7345,VLBI
1734,POINT Z (140.08717705666498 36.105634850708405 69.63023018836975),21730,Tsukuba,21730S008,7360,VLBI
1735,POINT Z (141.844587703912 43.52877033598834 118.79469668585807),21731,SHINTOTSUKAWA,21731S003,7346,VLBI
1736,POINT Z (142.1949959608418 27.067223526839236 107.51750345341861),21732,CHICHIJIMA / OG,21732S004,7347,VLBI
1737,POINT Z (153.98419601115563 24.28994514032312 42.88144017010927),21733,MINAMI TORI SIM,21733S002,7310,VLBI
1738,POINT Z (124.1709981883446 24.41217013651279 65.12509279605001),21736,ISHIGAKI SHIMA,21736S002,7365,VLBI
1739,POINT Z (139.65037753188224 35.207423495038626 105.04634725023061),21739,MIURA,21739S001,7336,VLBI
1740,POINT Z (139.84863171534306 34.93701956156219 125.84494500327855),21740,TATEYAMA,21740S001,7338,VLBI
1741,POINT Z (130.59986709959938 31.823791257362167 322.38264338765293),21742,AIRA,21742S002,7348,VLBI
1742,POINT Z (136.7395240723668 35.46234248930375 53.8787585478276),21747,GIFU,21747S001,7354,VLBI
1743,POINT Z (136.7370676114232 35.46758888904024 60.36148927267641),21747,GIFU,21747S002,7361,VLBI
1744,POINT Z (141.5969503500676 42.673770362577926 89.79245542548597),21750,Tomakomai,21750S001,9001,VLBI
1745,POINT Z (140.21895706304704 36.209190383504996 164.25332392472774),21791,Ishioka,21791S001,7369,VLBI
1746,POINT Z (127.3033625098168 36.52272045231866 194.5917143886909),23907,Sejong Observat,23907S001,7368,VLBI
1747,POINT Z (27.68539576835367 -25.88974881839077 1415.7087012762204),30302,Hartebeesthoek,30302S001,7232,VLBI
1748,POINT Z (27.684269308575516 -25.889734974704623 1409.4128398643807),30302,Hartebeesthoek,30302S009,7378,VLBI
1749,POINT Z (-25.12589485946041 36.98528461794681 301.74060253147036),31912,Santa Maria ESA,31912S001,7390,VLBI
1750,POINT Z (-52.67923424816478 47.59519613829949 155.06231729499996),40101,ST JOHN'S,40101M003,7625,VLBI
1751,POINT Z (-78.07272876465892 45.95549942582367 224.05045168753713),40104,Algonquin,40104S001,7282,VLBI
1752,POINT Z (-119.61989736022348 49.32258698895955 529.4936584308743),40105,Penticton,40105M001,7283,VLBI
1753,POINT Z (-135.07708427036496 60.711244557381036 707.2778644459322),40118,Whitehorse,40118M001,7284,VLBI
1754,POINT Z (-114.47931158197233 62.480578808877716 178.89968369156122),40127,Yellowknife,40127M004,7296,VLBI
1755,POINT Z (-123.48695962289615 48.38953449335503 25.19875664729625),40129,VICTORIA/SIDNEY,40129M001,7289,VLBI
1756,POINT Z (-118.17334165895484 34.20506000649839 425.12238562386483),40400,Pasadena - JPL,40400M003,7263,VLBI
1757,POINT Z (-118.40356056649198 33.74376601342906 69.39166257530451),40403,PALOS VERDES,40403M001,7268,VLBI
1758,POINT Z (-117.9223977656487 34.51213302595596 891.1036895094439),40404,PEARBLOSSOM,40404M001,7254,VLBI
1759,POINT Z (-116.88761909285414 35.331630804450015 910.2265749536455),40405,GOLDSTONE,40405S009,7222,VLBI
1760,POINT Z (-116.79488983392663 35.24769886361594 1062.7980099674314),40405,GOLDSTONE,40405S014,1513,VLBI
1761,POINT Z (-116.88719715735282 35.42185283118572 973.177749671042),40405,GOLDSTONE,40405S019,1515,VLBI
1762,POINT Z (-116.79446112535491 35.24716371150967 1070.3980207433924),40405,GOLDSTONE,40405S039,1516,VLBI
1763,POINT Z (-122.4550766854013 37.80530584306917 -29.338656823150814),40406,SAN FRANCISCO (,40406M001,7252,VLBI
1764,POINT Z (-116.45880946376282 33.60924994299869 1235.6278442358598),40407,PINYON FLATS,40407M001,7256,VLBI
1765,POINT Z (-147.49751782355156 64.97840914429933 332.08913497719914),40408,FAIRBANKS,40408S002,7225,VLBI
1766,POINT Z (-122.93660428294642 38.10353057598812 -2.5241693863645196),40410,POINT REYES,40410M001,7251,VLBI
1767,POINT Z (-97.69574716249514 30.33932983188077 189.65483352169394),40412,AUSTIN,40412M003,7271,VLBI
1768,POINT Z (-142.48646808644685 60.081469350207605 21.917384086176753),40416,Yakataga,40416M001,7277,VLBI
1769,POINT Z (-152.49722643427702 57.739984464930984 31.746839261613786),40419,Kodiak,40419M001,7278,VLBI
1770,POINT Z (-120.61642943394251 34.556085773824236 -12.105658948421478),40420,VANDENBERG AFB,40420M002,7223,VLBI
1771,POINT Z (-165.37122842605515 64.56269882184226 331.5868153832853),40421,Nome,40421M001,7279,VLBI
1772,POINT Z (-160.4754919032756 55.35231924533773 91.7055409681052),40423,Sandpoint,40423M001,7280,VLBI
1773,POINT Z (-159.66517527589176 22.12630535423856 1168.304847093299),40424,Kauai,40424S001,1311,VLBI
1774,POINT Z (-159.66510855717223 22.126643702553896 1176.5896750604734),40424,Kauai,40424S007,7298,VLBI
1775,POINT Z (-159.66491345767753 22.12644194398677 1168.5635233148932),40424,Kauai,40424S010,7623,VLBI
1776,POINT Z (-145.48372241064618 62.66390470086674 747.347675007768),40425,Sourdough,40425M001,7281,VLBI
1777,POINT Z (-121.77328288165786 36.669791938422286 24.367851370945573),40427,FORT ORD,40427M001,7266,VLBI
1778,POINT Z (-121.7721569683903 36.5893764418291 250.49954036809504),40427,FORT ORD,40427M002,7241,VLBI
1779,POINT Z (-118.99880137942966 34.38787197549479 186.26919165439904),40428,SANTA PAULA I,40428M001,7255,VLBI
1780,POINT Z (-115.7198162463053 33.66374640702118 489.4122492624447),40430,BLACK BUTTE,40430M001,7269,VLBI
1781,POINT Z (-116.27888300562465 34.25499448797729 836.2578367525712),40431,DEADMAN LAKE,40431M001,7267,VLBI
1782,POINT Z (-114.84296662464459 39.29317648431214 1885.8667863784358),40432,ELY,40432M001,7286,VLBI
1783,POINT Z (-120.94443051679417 39.97455325115748 1105.9838678268716),40433,QUINCY,40433M004,7221,VLBI
1784,POINT Z (-118.94518148755476 37.641647161720314 2310.1103483615443),40437,MAMMOTH LAKES,40437M001,7259,VLBI
1785,POINT Z (-118.28272405658645 37.231457799232146 1200.905590542592),40439,OWENS VALLEY,40439S002,7207,VLBI
1786,POINT Z (-118.2770577108582 37.23164982401134 1196.3095441767946),40439,OWENS VALLEY,40439S006,7616,VLBI
