,geometry_type,site_id,id,title,thumbnail,url,filename,orbitNumber,ron,orbit,platform,geometry
1447,Polygon,41507,5274fe3f-7236-5f81-9913-d28060d69cbb,S2A_MSIL2A_20220319T140731_N0400_R024_T19FEA_20220319T181707.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/03/19/S2A_MSIL2A_20220319T140731_N0400_R024_T19FEA_20220319T181707.SAFE/S2A_MSIL2A_20220319T140731_N0400_R024_T19FEA_20220319T181707-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/5274fe3f-7236-5f81-9913-d28060d69cbb,/eodata/Sentinel-2/MSI/L2A/2022/03/19/S2A_MSIL2A_20220319T140731_N0400_R024_T19FEA_20220319T181707.SAFE,35199,24,DESCENDING,S2A,"POLYGON ((-68.85669 -54.234999897308, -67.3161 -54.224238700822, -67.35507 -53.237737452464, -68.290375 -53.244189771686, -68.339905 -53.332161148225, -68.42093 -53.47470877824, -68.50198 -53.617362914661, -68.583466 -53.760067543666, -68.665375 -53.902769320064, -68.747406 -54.045611424215, -68.82962 -54.188528208499, -68.85669 -54.234999897308))"
1448,Polygon,41507,bfc3c43a-f79a-5328-8220-c55ea447717d,S2A_MSIL1C_20220329T140731_N0400_R024_T19FEA_20220329T172127.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/03/29/S2A_MSIL1C_20220329T140731_N0400_R024_T19FEA_20220329T172127.SAFE/S2A_MSIL1C_20220329T140731_N0400_R024_T19FEA_20220329T172127-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/bfc3c43a-f79a-5328-8220-c55ea447717d,/eodata/Sentinel-2/MSI/L1C/2022/03/29/S2A_MSIL1C_20220329T140731_N0400_R024_T19FEA_20220329T172127.SAFE,35342,24,DESCENDING,S2A,"POLYGON ((-68.85016 -54.23495424544, -67.3161 -54.224238700822, -67.35507 -53.237737452464, -68.28656 -53.244163397873, -68.33887 -53.337681798906, -68.4194 -53.480515149391, -68.50009 -53.623431356289, -68.58136 -53.76632098902, -68.663025 -53.909256073323, -68.74478 -54.052222547321, -68.82651 -54.195250172697, -68.85016 -54.23495424544))"
1449,Polygon,41507,a43b0d9a-c7a6-5c09-a07d-88a493b1404b,S2A_MSIL2A_20220918T135711_N0400_R067_T19FEA_20220918T202059.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/09/18/S2A_MSIL2A_20220918T135711_N0400_R067_T19FEA_20220918T202059.SAFE/S2A_MSIL2A_20220918T135711_N0400_R067_T19FEA_20220918T202059-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/a43b0d9a-c7a6-5c09-a07d-88a493b1404b,/eodata/Sentinel-2/MSI/L2A/2022/09/18/S2A_MSIL2A_20220918T135711_N0400_R067_T19FEA_20220918T202059.SAFE,37816,67,DESCENDING,S2A,"POLYGON ((-69.000305 -53.249087124666, -69.000305 -54.236003111876, -67.3161 -54.224238700822, -67.35507 -53.237737452464, -69.000305 -53.249087124666))"
1450,Polygon,41507,9a6214ad-1502-52ee-8e49-d5a15ad91588,S2B_MSIL1C_20220406T140049_N0400_R067_T19FEA_20220406T190750.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/04/06/S2B_MSIL1C_20220406T140049_N0400_R067_T19FEA_20220406T190750.SAFE/S2B_MSIL1C_20220406T140049_N0400_R067_T19FEA_20220406T190750-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/9a6214ad-1502-52ee-8e49-d5a15ad91588,/eodata/Sentinel-2/MSI/L1C/2022/04/06/S2B_MSIL1C_20220406T140049_N0400_R067_T19FEA_20220406T190750.SAFE,26548,67,DESCENDING,S2B,"POLYGON ((-69.000305 -53.249087124666, -69.000305 -54.236003111876, -67.3161 -54.224238700822, -67.35507 -53.237737452464, -69.000305 -53.249087124666))"
1451,Polygon,41507,7b3c1c60-e768-5f76-a211-b73a822686ea,S2B_MSIL2A_20220416T140049_N0400_R067_T19FEA_20220416T210014.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/04/16/S2B_MSIL2A_20220416T140049_N0400_R067_T19FEA_20220416T210014.SAFE/S2B_MSIL2A_20220416T140049_N0400_R067_T19FEA_20220416T210014-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/7b3c1c60-e768-5f76-a211-b73a822686ea,/eodata/Sentinel-2/MSI/L2A/2022/04/16/S2B_MSIL2A_20220416T140049_N0400_R067_T19FEA_20220416T210014.SAFE,26691,67,DESCENDING,S2B,"POLYGON ((-69.000305 -53.249087124666, -69.000305 -54.236003111876, -67.3161 -54.224238700822, -67.35507 -53.237737452464, -69.000305 -53.249087124666))"
1452,Polygon,41507,08025df1-6d64-5996-9185-57801892a732,S2B_MSIL1C_20220416T140049_N0400_R067_T19FEA_20220416T201559.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/04/16/S2B_MSIL1C_20220416T140049_N0400_R067_T19FEA_20220416T201559.SAFE/S2B_MSIL1C_20220416T140049_N0400_R067_T19FEA_20220416T201559-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/08025df1-6d64-5996-9185-57801892a732,/eodata/Sentinel-2/MSI/L1C/2022/04/16/S2B_MSIL1C_20220416T140049_N0400_R067_T19FEA_20220416T201559.SAFE,26691,67,DESCENDING,S2B,"POLYGON ((-69.000305 -53.249087124666, -69.000305 -54.236003111876, -67.3161 -54.224238700822, -67.35507 -53.237737452464, -69.000305 -53.249087124666))"
1453,Polygon,41508,d635c02c-f765-5c78-8613-16170fd181d7,S2A_MSIL2A_20220120T142731_N9999_R053_T19JEF_20221202T075643.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/01/20/S2A_MSIL2A_20220120T142731_N9999_R053_T19JEF_20221202T075643.SAFE/S2A_MSIL2A_20220120T142731_N9999_R053_T19JEF_20221202T075643-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/d635c02c-f765-5c78-8613-16170fd181d7,/eodata/Sentinel-2/MSI/L2A/2022/01/20/S2A_MSIL2A_20220120T142731_N9999_R053_T19JEF_20221202T075643.SAFE,34370,53,DESCENDING,S2A,"POLYGON ((-69.00021 -30.7325286162529, -69.00021 -31.7232435694519, -67.84134 -31.7179779278737, -67.85333 -30.7274633618775, -69.00021 -30.7325286162529))"
1454,Polygon,41508,2692ef98-1154-5424-bc7f-a16f4835c23c,S2A_MSIL1C_20220209T142731_N0400_R053_T19JEF_20220209T194910.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/02/09/S2A_MSIL1C_20220209T142731_N0400_R053_T19JEF_20220209T194910.SAFE/S2A_MSIL1C_20220209T142731_N0400_R053_T19JEF_20220209T194910-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/2692ef98-1154-5424-bc7f-a16f4835c23c,/eodata/Sentinel-2/MSI/L1C/2022/02/09/S2A_MSIL1C_20220209T142731_N0400_R053_T19JEF_20220209T194910.SAFE,34656,53,DESCENDING,S2A,"POLYGON ((-69.00021 -30.732528616253, -69.00021 -31.723243569452, -67.84134 -31.717977927874, -67.85333 -30.727463361877, -69.00021 -30.732528616253))"
1455,Polygon,41508,af1fcc7e-ccbb-5974-9910-4be92a5c8123,S2A_MSIL2A_20220120T142731_N0301_R053_T19JEF_20220120T182402.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/01/20/S2A_MSIL2A_20220120T142731_N0301_R053_T19JEF_20220120T182402.SAFE/S2A_MSIL2A_20220120T142731_N0301_R053_T19JEF_20220120T182402-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/af1fcc7e-ccbb-5974-9910-4be92a5c8123,/eodata/Sentinel-2/MSI/L2A/2022/01/20/S2A_MSIL2A_20220120T142731_N0301_R053_T19JEF_20220120T182402.SAFE,34370,53,DESCENDING,S2A,"POLYGON ((-69.00021 -30.732528616253, -69.00021 -31.723243569452, -67.84134 -31.717977927874, -67.85333 -30.727463361877, -69.00021 -30.732528616253))"
1456,Polygon,41508,4d3cb3ce-fc11-5c29-9eb3-e5286d96ad30,S2A_MSIL1C_20220110T142731_N0301_R053_T19JEF_20220110T175344.SAFE,,https://catalogue.dataspace.copernicus.eu/download/4d3cb3ce-fc11-5c29-9eb3-e5286d96ad30,/eodata/Sentinel-2/MSI/L1C/2022/01/10/S2A_MSIL1C_20220110T142731_N0301_R053_T19JEF_20220110T175344.SAFE,34227,53,DESCENDING,S2A,"POLYGON ((-69.00021 -30.732528616253, -69.00021 -31.723243569452, -67.84134 -31.717977927874, -67.85333 -30.727463361877, -69.00021 -30.732528616253))"
1457,Polygon,41508,34f0b9c8-de69-53b8-8275-b4c5034418e7,S2A_MSIL2A_20220110T142731_N0301_R053_T19JEF_20220110T185113.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/01/10/S2A_MSIL2A_20220110T142731_N0301_R053_T19JEF_20220110T185113.SAFE/S2A_MSIL2A_20220110T142731_N0301_R053_T19JEF_20220110T185113-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/34f0b9c8-de69-53b8-8275-b4c5034418e7,/eodata/Sentinel-2/MSI/L2A/2022/01/10/S2A_MSIL2A_20220110T142731_N0301_R053_T19JEF_20220110T185113.SAFE,34227,53,DESCENDING,S2A,"POLYGON ((-69.00021 -30.732528616253, -69.00021 -31.723243569452, -67.84134 -31.717977927874, -67.85333 -30.727463361877, -69.00021 -30.732528616253))"
1458,Polygon,41508,f77d13ba-5235-5794-b17e-049b538598a9,S2A_MSIL1C_20220120T142731_N0301_R053_T19JEF_20220120T175242.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/01/20/S2A_MSIL1C_20220120T142731_N0301_R053_T19JEF_20220120T175242.SAFE/S2A_MSIL1C_20220120T142731_N0301_R053_T19JEF_20220120T175242-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/f77d13ba-5235-5794-b17e-049b538598a9,/eodata/Sentinel-2/MSI/L1C/2022/01/20/S2A_MSIL1C_20220120T142731_N0301_R053_T19JEF_20220120T175242.SAFE,34370,53,DESCENDING,S2A,"POLYGON ((-69.00021 -30.732528616253, -69.00021 -31.723243569452, -67.84134 -31.717977927874, -67.85333 -30.727463361877, -69.00021 -30.732528616253))"
1459,Polygon,41508,cd4e982d-532e-5e50-af19-93a7ad961e4f,S2B_MSIL1C_20220125T142729_N0400_R053_T19JEF_20220125T173417.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/01/25/S2B_MSIL1C_20220125T142729_N0400_R053_T19JEF_20220125T173417.SAFE/S2B_MSIL1C_20220125T142729_N0400_R053_T19JEF_20220125T173417-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/cd4e982d-532e-5e50-af19-93a7ad961e4f,/eodata/Sentinel-2/MSI/L1C/2022/01/25/S2B_MSIL1C_20220125T142729_N0400_R053_T19JEF_20220125T173417.SAFE,25533,53,DESCENDING,S2B,"POLYGON ((-69.000208917695 -30.732528616253, -69.000211108617 -31.723243569452, -67.841325899805 -31.717977927874, -67.853347593104 -30.727463361877, -69.000208917695 -30.732528616253))"
1460,Polygon,41508,3bcf812f-af44-51ed-b612-748e8f89cc5a,S2A_MSIL1C_20220130T142731_N0400_R053_T19JEF_20220130T175238.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/01/30/S2A_MSIL1C_20220130T142731_N0400_R053_T19JEF_20220130T175238.SAFE/S2A_MSIL1C_20220130T142731_N0400_R053_T19JEF_20220130T175238-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/3bcf812f-af44-51ed-b612-748e8f89cc5a,/eodata/Sentinel-2/MSI/L1C/2022/01/30/S2A_MSIL1C_20220130T142731_N0400_R053_T19JEF_20220130T175238.SAFE,34513,53,DESCENDING,S2A,"POLYGON ((-69.00021 -30.732528616253, -69.00021 -31.723243569452, -67.84134 -31.717977927874, -67.85333 -30.727463361877, -69.00021 -30.732528616253))"
1461,Polygon,41508,a3e63051-caba-5c76-adb6-f7e6a9d12dac,S2A_MSIL2A_20220130T142731_N0400_R053_T19JEF_20220130T182828.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/01/30/S2A_MSIL2A_20220130T142731_N0400_R053_T19JEF_20220130T182828.SAFE/S2A_MSIL2A_20220130T142731_N0400_R053_T19JEF_20220130T182828-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/a3e63051-caba-5c76-adb6-f7e6a9d12dac,/eodata/Sentinel-2/MSI/L2A/2022/01/30/S2A_MSIL2A_20220130T142731_N0400_R053_T19JEF_20220130T182828.SAFE,34513,53,DESCENDING,S2A,"POLYGON ((-69.00021 -30.732528616253, -69.00021 -31.723243569452, -67.84134 -31.717977927874, -67.85333 -30.727463361877, -69.00021 -30.732528616253))"
1462,Polygon,41508,c494e613-10cc-55a3-9053-2f88b34c4724,S2A_MSIL2A_20220219T142731_N0400_R053_T19JEF_20220219T210633.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/02/19/S2A_MSIL2A_20220219T142731_N0400_R053_T19JEF_20220219T210633.SAFE/S2A_MSIL2A_20220219T142731_N0400_R053_T19JEF_20220219T210633-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/c494e613-10cc-55a3-9053-2f88b34c4724,/eodata/Sentinel-2/MSI/L2A/2022/02/19/S2A_MSIL2A_20220219T142731_N0400_R053_T19JEF_20220219T210633.SAFE,34799,53,DESCENDING,S2A,"POLYGON ((-69.00021 -30.732528616253, -69.00021 -31.723243569452, -67.84134 -31.717977927874, -67.85333 -30.727463361877, -69.00021 -30.732528616253))"
1463,Polygon,41508,47746e76-0f85-54d3-8871-e0ddd3a0e192,S2B_MSIL1C_20220214T142729_N0400_R053_T19JEF_20220214T173658.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/02/14/S2B_MSIL1C_20220214T142729_N0400_R053_T19JEF_20220214T173658.SAFE/S2B_MSIL1C_20220214T142729_N0400_R053_T19JEF_20220214T173658-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/47746e76-0f85-54d3-8871-e0ddd3a0e192,/eodata/Sentinel-2/MSI/L1C/2022/02/14/S2B_MSIL1C_20220214T142729_N0400_R053_T19JEF_20220214T173658.SAFE,25819,53,DESCENDING,S2B,"POLYGON ((-69.00021 -30.732528616253, -69.00021 -31.723243569452, -67.84134 -31.717977927874, -67.85333 -30.727463361877, -69.00021 -30.732528616253))"
1464,Polygon,41508,9552a464-ad3d-5f92-8b21-b029497cb8a6,S2B_MSIL2A_20220214T142729_N0400_R053_T19JEF_20220214T183853.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/02/14/S2B_MSIL2A_20220214T142729_N0400_R053_T19JEF_20220214T183853.SAFE/S2B_MSIL2A_20220214T142729_N0400_R053_T19JEF_20220214T183853-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/9552a464-ad3d-5f92-8b21-b029497cb8a6,/eodata/Sentinel-2/MSI/L2A/2022/02/14/S2B_MSIL2A_20220214T142729_N0400_R053_T19JEF_20220214T183853.SAFE,25819,53,DESCENDING,S2B,"POLYGON ((-69.00021 -30.732528616253, -69.00021 -31.723243569452, -67.84134 -31.717977927874, -67.85333 -30.727463361877, -69.00021 -30.732528616253))"
1465,Polygon,41508,1f476ddc-80ac-52fe-b8d0-3b954a5e4b83,S2A_MSIL2A_20220301T142731_N0400_R053_T19JEF_20220301T194814.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/03/01/S2A_MSIL2A_20220301T142731_N0400_R053_T19JEF_20220301T194814.SAFE/S2A_MSIL2A_20220301T142731_N0400_R053_T19JEF_20220301T194814-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/1f476ddc-80ac-52fe-b8d0-3b954a5e4b83,/eodata/Sentinel-2/MSI/L2A/2022/03/01/S2A_MSIL2A_20220301T142731_N0400_R053_T19JEF_20220301T194814.SAFE,34942,53,DESCENDING,S2A,"POLYGON ((-69.00021 -30.732528616253, -69.00021 -31.723243569452, -67.84134 -31.717977927874, -67.85333 -30.727463361877, -69.00021 -30.732528616253))"
1466,Polygon,41508,18ee0276-77da-59a8-a3c3-94857c8915ce,S2B_MSIL2A_20220316T142729_N0400_R053_T19JEF_20220316T195207.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/03/16/S2B_MSIL2A_20220316T142729_N0400_R053_T19JEF_20220316T195207.SAFE/S2B_MSIL2A_20220316T142729_N0400_R053_T19JEF_20220316T195207-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/18ee0276-77da-59a8-a3c3-94857c8915ce,/eodata/Sentinel-2/MSI/L2A/2022/03/16/S2B_MSIL2A_20220316T142729_N0400_R053_T19JEF_20220316T195207.SAFE,26248,53,DESCENDING,S2B,"POLYGON ((-69.00021 -30.732528616253, -69.00021 -31.723243569452, -67.84134 -31.717977927874, -67.85333 -30.727463361877, -69.00021 -30.732528616253))"
1467,Polygon,41508,c633b9c4-f082-4161-943d-fcb81e427ca9,S2A_MSIL2A_20220120T142731_N0500_R053_T19JEF_20230205T152049.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A_N0500/2022/01/20/S2A_MSIL2A_20220120T142731_N0500_R053_T19JEF_20230205T152049.SAFE/S2A_MSIL2A_20220120T142731_N0500_R053_T19JEF_20230205T152049-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/c633b9c4-f082-4161-943d-fcb81e427ca9,/eodata/Sentinel-2/MSI/L2A_N0500/2022/01/20/S2A_MSIL2A_20220120T142731_N0500_R053_T19JEF_20230205T152049.SAFE,34370,53,,S2A,"POLYGON ((-69.00021 -30.732528616, -67.85333 -30.727463362, -67.84134 -31.717977928, -69.00021 -31.723243569, -69.00021 -30.732528616))"
1468,Polygon,41508,21e0135c-85d2-5e57-bb66-a7200bf1cb48,S2A_MSIL2A_20220209T142731_N0400_R053_T19JEF_20220209T211235.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/02/09/S2A_MSIL2A_20220209T142731_N0400_R053_T19JEF_20220209T211235.SAFE/S2A_MSIL2A_20220209T142731_N0400_R053_T19JEF_20220209T211235-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/21e0135c-85d2-5e57-bb66-a7200bf1cb48,/eodata/Sentinel-2/MSI/L2A/2022/02/09/S2A_MSIL2A_20220209T142731_N0400_R053_T19JEF_20220209T211235.SAFE,34656,53,DESCENDING,S2A,"POLYGON ((-69.00021 -30.732528616253, -69.00021 -31.723243569452, -67.84134 -31.717977927874, -67.85333 -30.727463361877, -69.00021 -30.732528616253))"
1469,Polygon,41508,fb0fa214-047b-5b58-92a7-4ef116f3df23,S2A_MSIL1C_20220219T142731_N0400_R053_T19JEF_20220219T195238.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/02/19/S2A_MSIL1C_20220219T142731_N0400_R053_T19JEF_20220219T195238.SAFE/S2A_MSIL1C_20220219T142731_N0400_R053_T19JEF_20220219T195238-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/fb0fa214-047b-5b58-92a7-4ef116f3df23,/eodata/Sentinel-2/MSI/L1C/2022/02/19/S2A_MSIL1C_20220219T142731_N0400_R053_T19JEF_20220219T195238.SAFE,34799,53,DESCENDING,S2A,"POLYGON ((-69.00021 -30.732528616253, -69.00021 -31.723243569452, -67.84134 -31.717977927874, -67.85333 -30.727463361877, -69.00021 -30.732528616253))"
1470,Polygon,41508,f45b8f5f-9260-5469-81dc-828b85eb526e,S2B_MSIL1C_20220224T142729_N0400_R053_T19JEF_20220224T194716.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/02/24/S2B_MSIL1C_20220224T142729_N0400_R053_T19JEF_20220224T194716.SAFE/S2B_MSIL1C_20220224T142729_N0400_R053_T19JEF_20220224T194716-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/f45b8f5f-9260-5469-81dc-828b85eb526e,/eodata/Sentinel-2/MSI/L1C/2022/02/24/S2B_MSIL1C_20220224T142729_N0400_R053_T19JEF_20220224T194716.SAFE,25962,53,DESCENDING,S2B,"POLYGON ((-69.00021 -30.732528616253, -69.00021 -31.723243569452, -67.84134 -31.717977927874, -67.85333 -30.727463361877, -69.00021 -30.732528616253))"
1471,Polygon,41508,714ebbc1-6b20-54c5-b409-a8dd7987b156,S2B_MSIL2A_20220224T142729_N0400_R053_T19JEF_20220224T205641.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/02/24/S2B_MSIL2A_20220224T142729_N0400_R053_T19JEF_20220224T205641.SAFE/S2B_MSIL2A_20220224T142729_N0400_R053_T19JEF_20220224T205641-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/714ebbc1-6b20-54c5-b409-a8dd7987b156,/eodata/Sentinel-2/MSI/L2A/2022/02/24/S2B_MSIL2A_20220224T142729_N0400_R053_T19JEF_20220224T205641.SAFE,25962,53,DESCENDING,S2B,"POLYGON ((-69.00021 -30.732528616253, -69.00021 -31.723243569452, -67.84134 -31.717977927874, -67.85333 -30.727463361877, -69.00021 -30.732528616253))"
1472,Polygon,41508,b3463f92-614e-51ea-b6b0-a720339b50da,S2A_MSIL1C_20220301T142731_N0400_R053_T19JEF_20220301T180459.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/03/01/S2A_MSIL1C_20220301T142731_N0400_R053_T19JEF_20220301T180459.SAFE/S2A_MSIL1C_20220301T142731_N0400_R053_T19JEF_20220301T180459-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/b3463f92-614e-51ea-b6b0-a720339b50da,/eodata/Sentinel-2/MSI/L1C/2022/03/01/S2A_MSIL1C_20220301T142731_N0400_R053_T19JEF_20220301T180459.SAFE,34942,53,DESCENDING,S2A,"POLYGON ((-69.00021 -30.732528616253, -69.00021 -31.723243569452, -67.84134 -31.717977927874, -67.85333 -30.727463361877, -69.00021 -30.732528616253))"
1473,Polygon,41602,aa4d4d70-bee5-504e-a267-1e27273dd8b4,S2B_MSIL2A_20220816T130249_N0400_R095_T24MWA_20220816T151554.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L2A/2022/08/16/S2B_MSIL2A_20220816T130249_N0400_R095_T24MWA_20220816T151554.SAFE/S2B_MSIL2A_20220816T130249_N0400_R095_T24MWA_20220816T151554-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/aa4d4d70-bee5-504e-a267-1e27273dd8b4,/eodata/Sentinel-2/MSI/L2A/2022/08/16/S2B_MSIL2A_20220816T130249_N0400_R095_T24MWA_20220816T151554.SAFE,28435,95,DESCENDING,S2B,"POLYGON ((-39.000183 -3.6185153146238, -39.000183 -4.611858741453, -38.010315 -4.611169109778, -38.011536 -3.6179746540272, -39.000183 -3.6185153146238))"
1474,Polygon,41602,fba7e2d9-ac1f-54ef-95c5-6db118c4e623,S2B_MSIL1C_20220806T130249_N0400_R095_T24MWA_20220806T144822.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/08/06/S2B_MSIL1C_20220806T130249_N0400_R095_T24MWA_20220806T144822.SAFE/S2B_MSIL1C_20220806T130249_N0400_R095_T24MWA_20220806T144822-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/fba7e2d9-ac1f-54ef-95c5-6db118c4e623,/eodata/Sentinel-2/MSI/L1C/2022/08/06/S2B_MSIL1C_20220806T130249_N0400_R095_T24MWA_20220806T144822.SAFE,28292,95,DESCENDING,S2B,"POLYGON ((-39.000183 -3.6185153146238, -39.000183 -4.611858741453, -38.010315 -4.611169109778, -38.011536 -3.6179746540272, -39.000183 -3.6185153146238))"
1475,Polygon,41602,fac8a909-4cdd-5399-88e8-e85fd489e9af,S2B_MSIL1C_20220816T130249_N0400_R095_T24MWA_20220816T145129.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/08/16/S2B_MSIL1C_20220816T130249_N0400_R095_T24MWA_20220816T145129.SAFE/S2B_MSIL1C_20220816T130249_N0400_R095_T24MWA_20220816T145129-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/fac8a909-4cdd-5399-88e8-e85fd489e9af,/eodata/Sentinel-2/MSI/L1C/2022/08/16/S2B_MSIL1C_20220816T130249_N0400_R095_T24MWA_20220816T145129.SAFE,28435,95,DESCENDING,S2B,"POLYGON ((-39.000183 -3.6185153146238, -39.000183 -4.611858741453, -38.010315 -4.611169109778, -38.011536 -3.6179746540272, -39.000183 -3.6185153146238))"
1476,Polygon,41602,43d08e23-e0b1-5a31-b67f-6950f4f42932,S2A_MSIL1C_20220821T130301_N0400_R095_T24MWA_20220821T175752.SAFE,https://catalogue.dataspace.copernicus.eu/get-object?path=/Sentinel-2/MSI/L1C/2022/08/21/S2A_MSIL1C_20220821T130301_N0400_R095_T24MWA_20220821T175752.SAFE/S2A_MSIL1C_20220821T130301_N0400_R095_T24MWA_20220821T175752-ql.jpg,https://catalogue.dataspace.copernicus.eu/download/43d08e23-e0b1-5a31-b67f-6950f4f42932,/eodata/Sentinel-2/MSI/L1C/2022/08/21/S2A_MSIL1C_20220821T130301_N0400_R095_T24MWA_20220821T175752.SAFE,37415,95,DESCENDING,S2A,"POLYGON ((-39.000183 -3.6185153146238, -39.000183 -4.611858741453, -38.010315 -4.611169109778, -38.011536 -3.6179746540272, -39.000183 -3.6185153146238))"
